series_name,base_number,base_name,type,start_timestamp,series_value
T3,B00029,COMMUNITY CAR SVC CORP,trips,05-01-2015,731
T3,B00029,COMMUNITY CAR SVC CORP,trips,06-01-2015,731
T3,B00029,COMMUNITY CAR SVC CORP,trips,07-01-2015,814
T3,B00029,COMMUNITY CAR SVC CORP,trips,08-01-2015,918
T3,B00029,COMMUNITY CAR SVC CORP,trips,09-01-2015,918
T3,B00029,COMMUNITY CAR SVC CORP,trips,10-01-2015,963
T3,B00029,COMMUNITY CAR SVC CORP,trips,11-01-2015,975
T3,B00029,COMMUNITY CAR SVC CORP,trips,12-01-2015,975
T3,B00029,COMMUNITY CAR SVC CORP,trips,13-01-2015,975
T3,B00029,COMMUNITY CAR SVC CORP,trips,14-01-2015,862
T3,B00029,COMMUNITY CAR SVC CORP,trips,15-01-2015,783
T3,B00029,COMMUNITY CAR SVC CORP,trips,16-01-2015,783
T3,B00029,COMMUNITY CAR SVC CORP,trips,17-01-2015,783
T3,B00029,COMMUNITY CAR SVC CORP,trips,18-01-2015,937
T3,B00029,COMMUNITY CAR SVC CORP,trips,19-01-2015,986
T3,B00029,COMMUNITY CAR SVC CORP,trips,20-01-2015,986
T3,B00029,COMMUNITY CAR SVC CORP,trips,21-01-2015,744
T3,B00029,COMMUNITY CAR SVC CORP,trips,22-01-2015,761
T3,B00029,COMMUNITY CAR SVC CORP,trips,23-01-2015,761
T3,B00029,COMMUNITY CAR SVC CORP,trips,24-01-2015,761
T3,B00029,COMMUNITY CAR SVC CORP,trips,25-01-2015,761
T3,B00029,COMMUNITY CAR SVC CORP,trips,26-01-2015,761
T3,B00029,COMMUNITY CAR SVC CORP,trips,27-01-2015,487
T3,B00029,COMMUNITY CAR SVC CORP,trips,28-01-2015,771
T3,B00029,COMMUNITY CAR SVC CORP,trips,29-01-2015,949
T3,B00029,COMMUNITY CAR SVC CORP,trips,30-01-2015,949
T3,B00029,COMMUNITY CAR SVC CORP,trips,31-01-2015,949
T3,B00029,COMMUNITY CAR SVC CORP,trips,01-02-2015,949
T3,B00029,COMMUNITY CAR SVC CORP,trips,02-02-2015,979
T3,B00029,COMMUNITY CAR SVC CORP,trips,03-02-2015,979
T3,B00029,COMMUNITY CAR SVC CORP,trips,04-02-2015,979
T3,B00029,COMMUNITY CAR SVC CORP,trips,05-02-2015,979
T3,B00029,COMMUNITY CAR SVC CORP,trips,06-02-2015,979
T3,B00029,COMMUNITY CAR SVC CORP,trips,07-02-2015,979
T3,B00029,COMMUNITY CAR SVC CORP,trips,08-02-2015,979
T3,B00029,COMMUNITY CAR SVC CORP,trips,09-02-2015,942
T3,B00029,COMMUNITY CAR SVC CORP,trips,10-02-2015,836
T3,B00029,COMMUNITY CAR SVC CORP,trips,11-02-2015,857
T3,B00029,COMMUNITY CAR SVC CORP,trips,12-02-2015,971
T3,B00029,COMMUNITY CAR SVC CORP,trips,13-02-2015,971
T3,B00029,COMMUNITY CAR SVC CORP,trips,14-02-2015,971
T3,B00029,COMMUNITY CAR SVC CORP,trips,15-02-2015,971
T3,B00029,COMMUNITY CAR SVC CORP,trips,16-02-2015,735
T3,B00029,COMMUNITY CAR SVC CORP,trips,17-02-2015,723
T3,B00029,COMMUNITY CAR SVC CORP,trips,18-02-2015,944
T3,B00029,COMMUNITY CAR SVC CORP,trips,19-02-2015,944
T3,B00029,COMMUNITY CAR SVC CORP,trips,20-02-2015,944
T3,B00029,COMMUNITY CAR SVC CORP,trips,21-02-2015,944
T3,B00029,COMMUNITY CAR SVC CORP,trips,22-02-2015,944
T3,B00029,COMMUNITY CAR SVC CORP,trips,23-02-2015,944
T3,B00029,COMMUNITY CAR SVC CORP,trips,24-02-2015,944
T3,B00029,COMMUNITY CAR SVC CORP,trips,25-02-2015,944
T3,B00029,COMMUNITY CAR SVC CORP,trips,26-02-2015,944
T3,B00029,COMMUNITY CAR SVC CORP,trips,27-02-2015,944
T3,B00029,COMMUNITY CAR SVC CORP,trips,28-02-2015,944
T3,B00029,COMMUNITY CAR SVC CORP,trips,01-03-2015,386
T3,B00029,COMMUNITY CAR SVC CORP,trips,02-03-2015,374
T3,B00029,COMMUNITY CAR SVC CORP,trips,03-03-2015,384
T3,B00029,COMMUNITY CAR SVC CORP,trips,04-03-2015,401
T3,B00029,COMMUNITY CAR SVC CORP,trips,05-03-2015,298
T3,B00029,COMMUNITY CAR SVC CORP,trips,06-03-2015,542
T3,B00029,COMMUNITY CAR SVC CORP,trips,07-03-2015,699
T3,B00029,COMMUNITY CAR SVC CORP,trips,08-03-2015,649
T3,B00029,COMMUNITY CAR SVC CORP,trips,09-03-2015,439
T3,B00029,COMMUNITY CAR SVC CORP,trips,10-03-2015,423
T3,B00029,COMMUNITY CAR SVC CORP,trips,11-03-2015,346
T3,B00029,COMMUNITY CAR SVC CORP,trips,12-03-2015,400
T3,B00029,COMMUNITY CAR SVC CORP,trips,13-03-2015,589
T3,B00029,COMMUNITY CAR SVC CORP,trips,14-03-2015,646
T3,B00029,COMMUNITY CAR SVC CORP,trips,15-03-2015,692
T3,B00029,COMMUNITY CAR SVC CORP,trips,16-03-2015,632
T3,B00029,COMMUNITY CAR SVC CORP,trips,17-03-2015,262
T3,B00029,COMMUNITY CAR SVC CORP,trips,18-03-2015,409
T3,B00029,COMMUNITY CAR SVC CORP,trips,19-03-2015,504
T3,B00029,COMMUNITY CAR SVC CORP,trips,20-03-2015,618
T3,B00029,COMMUNITY CAR SVC CORP,trips,21-03-2015,623
T3,B00029,COMMUNITY CAR SVC CORP,trips,22-03-2015,578
T3,B00029,COMMUNITY CAR SVC CORP,trips,23-03-2015,621
T3,B00029,COMMUNITY CAR SVC CORP,trips,24-03-2015,543
T3,B00029,COMMUNITY CAR SVC CORP,trips,25-03-2015,403
T3,B00029,COMMUNITY CAR SVC CORP,trips,26-03-2015,414
T3,B00029,COMMUNITY CAR SVC CORP,trips,27-03-2015,612
T3,B00029,COMMUNITY CAR SVC CORP,trips,28-03-2015,613
T3,B00029,COMMUNITY CAR SVC CORP,trips,29-03-2015,606
T3,B00029,COMMUNITY CAR SVC CORP,trips,30-03-2015,588
T3,B00029,COMMUNITY CAR SVC CORP,trips,31-03-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,01-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,02-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,03-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,04-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,05-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,06-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,07-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,08-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,09-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,10-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,11-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,12-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,13-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,14-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,15-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,16-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,17-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,18-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,19-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,20-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,21-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,22-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,23-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,24-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,25-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,26-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,27-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,28-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,29-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,30-04-2015,555
T3,B00029,COMMUNITY CAR SVC CORP,trips,01-05-2015,646
T3,B00029,COMMUNITY CAR SVC CORP,trips,02-05-2015,698
T3,B00029,COMMUNITY CAR SVC CORP,trips,03-05-2015,608
T3,B00029,COMMUNITY CAR SVC CORP,trips,04-05-2015,618
T3,B00029,COMMUNITY CAR SVC CORP,trips,05-05-2015,585
T3,B00029,COMMUNITY CAR SVC CORP,trips,06-05-2015,563
T3,B00029,COMMUNITY CAR SVC CORP,trips,07-05-2015,568
T3,B00029,COMMUNITY CAR SVC CORP,trips,08-05-2015,646
T3,B00029,COMMUNITY CAR SVC CORP,trips,09-05-2015,540
T3,B00029,COMMUNITY CAR SVC CORP,trips,10-05-2015,548
T3,B00029,COMMUNITY CAR SVC CORP,trips,11-05-2015,605
T3,B00029,COMMUNITY CAR SVC CORP,trips,12-05-2015,515
T3,B00029,COMMUNITY CAR SVC CORP,trips,13-05-2015,542
T3,B00029,COMMUNITY CAR SVC CORP,trips,14-05-2015,588
T3,B00029,COMMUNITY CAR SVC CORP,trips,15-05-2015,581
T3,B00029,COMMUNITY CAR SVC CORP,trips,16-05-2015,595
T3,B00029,COMMUNITY CAR SVC CORP,trips,17-05-2015,573
T3,B00029,COMMUNITY CAR SVC CORP,trips,18-05-2015,595
T3,B00029,COMMUNITY CAR SVC CORP,trips,19-05-2015,453
T3,B00029,COMMUNITY CAR SVC CORP,trips,20-05-2015,521
T3,B00029,COMMUNITY CAR SVC CORP,trips,21-05-2015,566
T3,B00029,COMMUNITY CAR SVC CORP,trips,22-05-2015,602
T3,B00029,COMMUNITY CAR SVC CORP,trips,23-05-2015,633
T3,B00029,COMMUNITY CAR SVC CORP,trips,24-05-2015,541
T3,B00029,COMMUNITY CAR SVC CORP,trips,25-05-2015,476
T3,B00029,COMMUNITY CAR SVC CORP,trips,26-05-2015,571
T3,B00029,COMMUNITY CAR SVC CORP,trips,27-05-2015,588
T3,B00029,COMMUNITY CAR SVC CORP,trips,28-05-2015,587
T3,B00029,COMMUNITY CAR SVC CORP,trips,29-05-2015,719
T3,B00029,COMMUNITY CAR SVC CORP,trips,30-05-2015,632
T3,B00029,COMMUNITY CAR SVC CORP,trips,31-05-2015,570
T4,B00053,CHARGE AND RIDE INC,trips,01-01-2015,10
T4,B00053,CHARGE AND RIDE INC,trips,02-01-2015,26
T4,B00053,CHARGE AND RIDE INC,trips,03-01-2015,21
T4,B00053,CHARGE AND RIDE INC,trips,04-01-2015,16
T4,B00053,CHARGE AND RIDE INC,trips,05-01-2015,72
T4,B00053,CHARGE AND RIDE INC,trips,06-01-2015,94
T4,B00053,CHARGE AND RIDE INC,trips,07-01-2015,117
T4,B00053,CHARGE AND RIDE INC,trips,08-01-2015,113
T4,B00053,CHARGE AND RIDE INC,trips,09-01-2015,95
T4,B00053,CHARGE AND RIDE INC,trips,10-01-2015,49
T4,B00053,CHARGE AND RIDE INC,trips,11-01-2015,46
T4,B00053,CHARGE AND RIDE INC,trips,12-01-2015,99
T4,B00053,CHARGE AND RIDE INC,trips,13-01-2015,119
T4,B00053,CHARGE AND RIDE INC,trips,14-01-2015,115
T4,B00053,CHARGE AND RIDE INC,trips,15-01-2015,116
T4,B00053,CHARGE AND RIDE INC,trips,16-01-2015,76
T4,B00053,CHARGE AND RIDE INC,trips,17-01-2015,20
T4,B00053,CHARGE AND RIDE INC,trips,18-01-2015,17
T4,B00053,CHARGE AND RIDE INC,trips,19-01-2015,37
T4,B00053,CHARGE AND RIDE INC,trips,20-01-2015,91
T4,B00053,CHARGE AND RIDE INC,trips,21-01-2015,96
T4,B00053,CHARGE AND RIDE INC,trips,22-01-2015,119
T4,B00053,CHARGE AND RIDE INC,trips,23-01-2015,69
T4,B00053,CHARGE AND RIDE INC,trips,24-01-2015,28
T4,B00053,CHARGE AND RIDE INC,trips,25-01-2015,26
T4,B00053,CHARGE AND RIDE INC,trips,26-01-2015,41
T4,B00053,CHARGE AND RIDE INC,trips,27-01-2015,18
T4,B00053,CHARGE AND RIDE INC,trips,28-01-2015,94
T4,B00053,CHARGE AND RIDE INC,trips,29-01-2015,122
T4,B00053,CHARGE AND RIDE INC,trips,30-01-2015,75
T4,B00053,CHARGE AND RIDE INC,trips,31-01-2015,33
T4,B00053,CHARGE AND RIDE INC,trips,01-02-2015,29
T4,B00053,CHARGE AND RIDE INC,trips,02-02-2015,53
T4,B00053,CHARGE AND RIDE INC,trips,03-02-2015,122
T4,B00053,CHARGE AND RIDE INC,trips,04-02-2015,132
T4,B00053,CHARGE AND RIDE INC,trips,05-02-2015,131
T4,B00053,CHARGE AND RIDE INC,trips,06-02-2015,172
T4,B00053,CHARGE AND RIDE INC,trips,07-02-2015,26
T4,B00053,CHARGE AND RIDE INC,trips,08-02-2015,42
T4,B00053,CHARGE AND RIDE INC,trips,09-02-2015,74
T4,B00053,CHARGE AND RIDE INC,trips,10-02-2015,103
T4,B00053,CHARGE AND RIDE INC,trips,11-02-2015,108
T4,B00053,CHARGE AND RIDE INC,trips,12-02-2015,124
T4,B00053,CHARGE AND RIDE INC,trips,13-02-2015,69
T4,B00053,CHARGE AND RIDE INC,trips,14-02-2015,16
T4,B00053,CHARGE AND RIDE INC,trips,15-02-2015,23
T4,B00053,CHARGE AND RIDE INC,trips,16-02-2015,32
T4,B00053,CHARGE AND RIDE INC,trips,17-02-2015,70
T4,B00053,CHARGE AND RIDE INC,trips,18-02-2015,87
T4,B00053,CHARGE AND RIDE INC,trips,19-02-2015,120
T4,B00053,CHARGE AND RIDE INC,trips,20-02-2015,167
T4,B00053,CHARGE AND RIDE INC,trips,21-02-2015,26
T4,B00053,CHARGE AND RIDE INC,trips,22-02-2015,19
T4,B00053,CHARGE AND RIDE INC,trips,23-02-2015,98
T4,B00053,CHARGE AND RIDE INC,trips,24-02-2015,126
T4,B00053,CHARGE AND RIDE INC,trips,25-02-2015,107
T4,B00053,CHARGE AND RIDE INC,trips,26-02-2015,129
T4,B00053,CHARGE AND RIDE INC,trips,27-02-2015,94
T4,B00053,CHARGE AND RIDE INC,trips,28-02-2015,37
T4,B00053,CHARGE AND RIDE INC,trips,01-03-2015,21
T4,B00053,CHARGE AND RIDE INC,trips,02-03-2015,90
T4,B00053,CHARGE AND RIDE INC,trips,03-03-2015,110
T4,B00053,CHARGE AND RIDE INC,trips,04-03-2015,125
T4,B00053,CHARGE AND RIDE INC,trips,05-03-2015,68
T4,B00053,CHARGE AND RIDE INC,trips,06-03-2015,81
T4,B00053,CHARGE AND RIDE INC,trips,07-03-2015,28
T4,B00053,CHARGE AND RIDE INC,trips,08-03-2015,34
T4,B00053,CHARGE AND RIDE INC,trips,09-03-2015,92
T4,B00053,CHARGE AND RIDE INC,trips,10-03-2015,93
T4,B00053,CHARGE AND RIDE INC,trips,11-03-2015,131
T4,B00053,CHARGE AND RIDE INC,trips,12-03-2015,129
T4,B00053,CHARGE AND RIDE INC,trips,13-03-2015,78
T4,B00053,CHARGE AND RIDE INC,trips,14-03-2015,30
T4,B00053,CHARGE AND RIDE INC,trips,15-03-2015,30
T4,B00053,CHARGE AND RIDE INC,trips,16-03-2015,70
T4,B00053,CHARGE AND RIDE INC,trips,17-03-2015,100
T4,B00053,CHARGE AND RIDE INC,trips,18-03-2015,125
T4,B00053,CHARGE AND RIDE INC,trips,19-03-2015,111
T4,B00053,CHARGE AND RIDE INC,trips,20-03-2015,78
T4,B00053,CHARGE AND RIDE INC,trips,21-03-2015,24
T4,B00053,CHARGE AND RIDE INC,trips,22-03-2015,28
T4,B00053,CHARGE AND RIDE INC,trips,23-03-2015,91
T4,B00053,CHARGE AND RIDE INC,trips,24-03-2015,96
T4,B00053,CHARGE AND RIDE INC,trips,25-03-2015,89
T4,B00053,CHARGE AND RIDE INC,trips,26-03-2015,103
T4,B00053,CHARGE AND RIDE INC,trips,27-03-2015,64
T4,B00053,CHARGE AND RIDE INC,trips,28-03-2015,19
T4,B00053,CHARGE AND RIDE INC,trips,29-03-2015,32
T4,B00053,CHARGE AND RIDE INC,trips,30-03-2015,79
T4,B00053,CHARGE AND RIDE INC,trips,31-03-2015,98
T5,B00095,LIBERTY CAR SERVICE INC.,trips,01-01-2015,814
T5,B00095,LIBERTY CAR SERVICE INC.,trips,02-01-2015,830
T5,B00095,LIBERTY CAR SERVICE INC.,trips,03-01-2015,830
T5,B00095,LIBERTY CAR SERVICE INC.,trips,04-01-2015,733
T5,B00095,LIBERTY CAR SERVICE INC.,trips,05-01-2015,399
T5,B00095,LIBERTY CAR SERVICE INC.,trips,06-01-2015,420
T5,B00095,LIBERTY CAR SERVICE INC.,trips,07-01-2015,447
T5,B00095,LIBERTY CAR SERVICE INC.,trips,08-01-2015,341
T5,B00095,LIBERTY CAR SERVICE INC.,trips,09-01-2015,460
T5,B00095,LIBERTY CAR SERVICE INC.,trips,10-01-2015,535
T5,B00095,LIBERTY CAR SERVICE INC.,trips,11-01-2015,443
T5,B00095,LIBERTY CAR SERVICE INC.,trips,12-01-2015,586
T5,B00095,LIBERTY CAR SERVICE INC.,trips,13-01-2015,722
T5,B00095,LIBERTY CAR SERVICE INC.,trips,14-01-2015,748
T5,B00095,LIBERTY CAR SERVICE INC.,trips,15-01-2015,790
T5,B00095,LIBERTY CAR SERVICE INC.,trips,16-01-2015,959
T5,B00095,LIBERTY CAR SERVICE INC.,trips,17-01-2015,959
T5,B00095,LIBERTY CAR SERVICE INC.,trips,18-01-2015,959
T5,B00095,LIBERTY CAR SERVICE INC.,trips,19-01-2015,625
T5,B00095,LIBERTY CAR SERVICE INC.,trips,20-01-2015,705
T5,B00095,LIBERTY CAR SERVICE INC.,trips,21-01-2015,708
T5,B00095,LIBERTY CAR SERVICE INC.,trips,22-01-2015,723
T5,B00095,LIBERTY CAR SERVICE INC.,trips,23-01-2015,883
T5,B00095,LIBERTY CAR SERVICE INC.,trips,24-01-2015,883
T5,B00095,LIBERTY CAR SERVICE INC.,trips,25-01-2015,868
T5,B00095,LIBERTY CAR SERVICE INC.,trips,26-01-2015,646
T5,B00095,LIBERTY CAR SERVICE INC.,trips,27-01-2015,320
T5,B00095,LIBERTY CAR SERVICE INC.,trips,28-01-2015,769
T5,B00095,LIBERTY CAR SERVICE INC.,trips,29-01-2015,822
T5,B00095,LIBERTY CAR SERVICE INC.,trips,30-01-2015,673
T5,B00095,LIBERTY CAR SERVICE INC.,trips,31-01-2015,673
T5,B00095,LIBERTY CAR SERVICE INC.,trips,01-02-2015,673
T5,B00095,LIBERTY CAR SERVICE INC.,trips,02-02-2015,926
T5,B00095,LIBERTY CAR SERVICE INC.,trips,03-02-2015,957
T5,B00095,LIBERTY CAR SERVICE INC.,trips,04-02-2015,973
T5,B00095,LIBERTY CAR SERVICE INC.,trips,05-02-2015,981
T5,B00095,LIBERTY CAR SERVICE INC.,trips,06-02-2015,981
T5,B00095,LIBERTY CAR SERVICE INC.,trips,07-02-2015,981
T5,B00095,LIBERTY CAR SERVICE INC.,trips,08-02-2015,981
T5,B00095,LIBERTY CAR SERVICE INC.,trips,09-02-2015,833
T5,B00095,LIBERTY CAR SERVICE INC.,trips,10-02-2015,867
T5,B00095,LIBERTY CAR SERVICE INC.,trips,11-02-2015,848
T5,B00095,LIBERTY CAR SERVICE INC.,trips,12-02-2015,824
T5,B00095,LIBERTY CAR SERVICE INC.,trips,13-02-2015,824
T5,B00095,LIBERTY CAR SERVICE INC.,trips,14-02-2015,824
T5,B00095,LIBERTY CAR SERVICE INC.,trips,15-02-2015,824
T5,B00095,LIBERTY CAR SERVICE INC.,trips,16-02-2015,868
T5,B00095,LIBERTY CAR SERVICE INC.,trips,17-02-2015,703
T5,B00095,LIBERTY CAR SERVICE INC.,trips,18-02-2015,757
T5,B00095,LIBERTY CAR SERVICE INC.,trips,19-02-2015,848
T5,B00095,LIBERTY CAR SERVICE INC.,trips,20-02-2015,848
T5,B00095,LIBERTY CAR SERVICE INC.,trips,21-02-2015,848
T5,B00095,LIBERTY CAR SERVICE INC.,trips,22-02-2015,924
T5,B00095,LIBERTY CAR SERVICE INC.,trips,23-02-2015,947
T5,B00095,LIBERTY CAR SERVICE INC.,trips,24-02-2015,893
T5,B00095,LIBERTY CAR SERVICE INC.,trips,25-02-2015,898
T5,B00095,LIBERTY CAR SERVICE INC.,trips,26-02-2015,849
T5,B00095,LIBERTY CAR SERVICE INC.,trips,27-02-2015,849
T5,B00095,LIBERTY CAR SERVICE INC.,trips,28-02-2015,849
T5,B00095,LIBERTY CAR SERVICE INC.,trips,01-03-2015,760
T5,B00095,LIBERTY CAR SERVICE INC.,trips,02-03-2015,729
T5,B00095,LIBERTY CAR SERVICE INC.,trips,03-03-2015,766
T5,B00095,LIBERTY CAR SERVICE INC.,trips,04-03-2015,750
T5,B00095,LIBERTY CAR SERVICE INC.,trips,05-03-2015,655
T5,B00095,LIBERTY CAR SERVICE INC.,trips,06-03-2015,965
T5,B00095,LIBERTY CAR SERVICE INC.,trips,07-03-2015,965
T5,B00095,LIBERTY CAR SERVICE INC.,trips,08-03-2015,994
T5,B00095,LIBERTY CAR SERVICE INC.,trips,09-03-2015,805
T5,B00095,LIBERTY CAR SERVICE INC.,trips,10-03-2015,770
T5,B00095,LIBERTY CAR SERVICE INC.,trips,11-03-2015,724
T5,B00095,LIBERTY CAR SERVICE INC.,trips,12-03-2015,821
T5,B00095,LIBERTY CAR SERVICE INC.,trips,13-03-2015,966
T5,B00095,LIBERTY CAR SERVICE INC.,trips,14-03-2015,966
T5,B00095,LIBERTY CAR SERVICE INC.,trips,15-03-2015,898
T5,B00095,LIBERTY CAR SERVICE INC.,trips,16-03-2015,750
T5,B00095,LIBERTY CAR SERVICE INC.,trips,17-03-2015,743
T5,B00095,LIBERTY CAR SERVICE INC.,trips,18-03-2015,725
T5,B00095,LIBERTY CAR SERVICE INC.,trips,19-03-2015,779
T5,B00095,LIBERTY CAR SERVICE INC.,trips,20-03-2015,999
T5,B00095,LIBERTY CAR SERVICE INC.,trips,21-03-2015,978
T5,B00095,LIBERTY CAR SERVICE INC.,trips,22-03-2015,906
T5,B00095,LIBERTY CAR SERVICE INC.,trips,23-03-2015,748
T5,B00095,LIBERTY CAR SERVICE INC.,trips,24-03-2015,646
T5,B00095,LIBERTY CAR SERVICE INC.,trips,25-03-2015,688
T5,B00095,LIBERTY CAR SERVICE INC.,trips,26-03-2015,656
T5,B00095,LIBERTY CAR SERVICE INC.,trips,27-03-2015,917
T5,B00095,LIBERTY CAR SERVICE INC.,trips,28-03-2015,917
T5,B00095,LIBERTY CAR SERVICE INC.,trips,29-03-2015,834
T5,B00095,LIBERTY CAR SERVICE INC.,trips,30-03-2015,704
T5,B00095,LIBERTY CAR SERVICE INC.,trips,31-03-2015,647
T5,B00095,LIBERTY CAR SERVICE INC.,trips,01-04-2015,676
T5,B00095,LIBERTY CAR SERVICE INC.,trips,02-04-2015,785
T5,B00095,LIBERTY CAR SERVICE INC.,trips,03-04-2015,848
T5,B00095,LIBERTY CAR SERVICE INC.,trips,04-04-2015,982
T5,B00095,LIBERTY CAR SERVICE INC.,trips,05-04-2015,829
T5,B00095,LIBERTY CAR SERVICE INC.,trips,06-04-2015,669
T5,B00095,LIBERTY CAR SERVICE INC.,trips,07-04-2015,615
T5,B00095,LIBERTY CAR SERVICE INC.,trips,08-04-2015,608
T5,B00095,LIBERTY CAR SERVICE INC.,trips,09-04-2015,646
T5,B00095,LIBERTY CAR SERVICE INC.,trips,10-04-2015,820
T5,B00095,LIBERTY CAR SERVICE INC.,trips,11-04-2015,820
T5,B00095,LIBERTY CAR SERVICE INC.,trips,12-04-2015,807
T5,B00095,LIBERTY CAR SERVICE INC.,trips,13-04-2015,683
T5,B00095,LIBERTY CAR SERVICE INC.,trips,14-04-2015,589
T5,B00095,LIBERTY CAR SERVICE INC.,trips,15-04-2015,602
T5,B00095,LIBERTY CAR SERVICE INC.,trips,16-04-2015,643
T5,B00095,LIBERTY CAR SERVICE INC.,trips,17-04-2015,772
T5,B00095,LIBERTY CAR SERVICE INC.,trips,18-04-2015,966
T5,B00095,LIBERTY CAR SERVICE INC.,trips,19-04-2015,710
T5,B00095,LIBERTY CAR SERVICE INC.,trips,20-04-2015,679
T5,B00095,LIBERTY CAR SERVICE INC.,trips,21-04-2015,586
T5,B00095,LIBERTY CAR SERVICE INC.,trips,22-04-2015,607
T5,B00095,LIBERTY CAR SERVICE INC.,trips,23-04-2015,633
T5,B00095,LIBERTY CAR SERVICE INC.,trips,24-04-2015,800
T5,B00095,LIBERTY CAR SERVICE INC.,trips,25-04-2015,800
T5,B00095,LIBERTY CAR SERVICE INC.,trips,26-04-2015,807
T5,B00095,LIBERTY CAR SERVICE INC.,trips,27-04-2015,640
T5,B00095,LIBERTY CAR SERVICE INC.,trips,28-04-2015,595
T5,B00095,LIBERTY CAR SERVICE INC.,trips,29-04-2015,565
T5,B00095,LIBERTY CAR SERVICE INC.,trips,30-04-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,01-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,02-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,03-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,04-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,05-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,06-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,07-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,08-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,09-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,10-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,11-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,12-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,13-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,14-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,15-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,16-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,17-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,18-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,19-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,20-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,21-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,22-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,23-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,24-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,25-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,26-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,27-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,28-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,29-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,30-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,31-05-2015,616
T5,B00095,LIBERTY CAR SERVICE INC.,trips,01-06-2015,709
T5,B00095,LIBERTY CAR SERVICE INC.,trips,02-06-2015,570
T5,B00095,LIBERTY CAR SERVICE INC.,trips,03-06-2015,606
